variant,label,mode,K,requested_checkpoint,checkpoint_unit,effective_batch_size,channel_row_kl_median,channel_row_kl_q10,channel_row_kl_q90,channel_row_kl_last_median,channel_row_kl_last_q10,channel_row_kl_last_q90,critic_mse_mod_gauge_median,critic_mse_mod_gauge_q10,critic_mse_mod_gauge_q90,critic_mse_mod_gauge_last_median,critic_mse_mod_gauge_last_q10,critic_mse_mod_gauge_last_q90
tail_average,tail average,unmatched,4,51200,positive_pairs,512,0.010992216715953105,0.010382637751761618,0.011721119616224544,0.010992216715953105,0.010382637751761618,0.011721119616224544,0.08281773324808428,0.06214999853614344,0.1511215194662181,0.08281773324808428,0.06214999853614344,0.1511215194662181
tail_average,tail average,unmatched,4,92160,positive_pairs,512,0.009513568565717914,0.008472421917577314,0.010190468086779791,0.009513568565717914,0.008472421917577314,0.010190468086779791,0.049639896007346904,0.03627340986858417,0.0851068234440115,0.049639896007346904,0.03627340986858417,0.0851068234440115
tail_average,tail average,unmatched,4,153600,positive_pairs,512,0.009600759704282796,0.008787875048864068,0.010449790835478782,0.009600759704282796,0.008787875048864068,0.010449790835478782,0.037419396332219516,0.029776021005174798,0.05945976292443321,0.037419396332219516,0.029776021005174798,0.05945976292443321
tail_average,tail average,unmatched,4,256000,positive_pairs,512,0.00899707810262482,0.007757037318936178,0.01013711465091896,0.00899707810262482,0.007757037318936178,0.01013711465091896,0.030367117205265394,0.02369493314223196,0.040227083693023157,0.030367117205265394,0.02369493314223196,0.040227083693023157
tail_average,tail average,unmatched,4,384000,positive_pairs,512,0.009475016780870687,0.008846873271339416,0.01039432515804271,0.009475016780870687,0.008846873271339416,0.01039432515804271,0.030872324656783894,0.02818744657364207,0.03492548325898618,0.030872324656783894,0.02818744657364207,0.03492548325898618
tail_average,tail average,unmatched,4,563200,positive_pairs,512,0.002750379388877607,0.0024092189996005324,0.0028614286797954093,0.009732915040066643,0.00898551250767991,0.010184178534009405,0.011819135126329684,0.009393740349359945,0.0160705948756709,0.028857793378665578,0.025584959830029005,0.033718546841168574
tail_average,tail average,unmatched,4,742400,positive_pairs,512,0.0011038414348326442,0.0010412998937924217,0.0012314630359616368,0.009577341561177538,0.008951144802700864,0.010255000986340945,0.005597817615411855,0.004514430859964541,0.007922338079885599,0.029863193446315214,0.02789127663773948,0.03367035910883759
tail_average,tail average,unmatched,4,921600,positive_pairs,512,0.0006969323346797209,0.0006543769484248922,0.000724206427019395,0.009147806140750902,0.008699889486740666,0.009789341219176885,0.003852766058637483,0.002974100741292265,0.005354116108543551,0.02846650489199859,0.02672239494750692,0.03649117938507797
tail_average,tail average,unmatched,32,25600,positive_pairs,512,0.0198952041776018,0.018268308525372867,0.023489602618883776,0.0198952041776018,0.018268308525372867,0.023489602618883776,0.15758485550688586,0.1287243003619372,0.26937747015348107,0.15758485550688586,0.1287243003619372,0.26937747015348107
tail_average,tail average,unmatched,32,51200,positive_pairs,512,0.01001931692490389,0.009230811191577513,0.011088757735526688,0.01001931692490389,0.009230811191577513,0.011088757735526688,0.07696036765951925,0.05661171749566999,0.14552537585119302,0.07696036765951925,0.05661171749566999,0.14552537585119302
tail_average,tail average,unmatched,32,92160,positive_pairs,512,0.007868095541846854,0.007301532010144435,0.008469582137041711,0.007868095541846854,0.007301532010144435,0.008469582137041711,0.04530914352459148,0.03576039577391909,0.07683482834232126,0.04530914352459148,0.03576039577391909,0.07683482834232126
tail_average,tail average,unmatched,32,153600,positive_pairs,512,0.007960170156202883,0.00742760386220606,0.00898967330842469,0.007960170156202883,0.00742760386220606,0.00898967330842469,0.03309956748848973,0.02899022174743048,0.05006483210126289,0.03309956748848973,0.02899022174743048,0.05006483210126289
tail_average,tail average,unmatched,32,256000,positive_pairs,512,0.008045072232856157,0.007201706797175838,0.008921902553084338,0.008045072232856157,0.007201706797175838,0.008921902553084338,0.027604871982329113,0.02554961503466356,0.03715561643412119,0.027604871982329113,0.02554961503466356,0.03715561643412119
tail_average,tail average,unmatched,32,384000,positive_pairs,512,0.008189473258165967,0.007226870478404633,0.009013283882574996,0.008189473258165967,0.007226870478404633,0.009013283882574996,0.02818081051574025,0.025563474024892417,0.031021910257804264,0.02818081051574025,0.025563474024892417,0.031021910257804264
tail_average,tail average,unmatched,32,563200,positive_pairs,512,0.0022545259702178213,0.0020624313336415384,0.002414644408975304,0.008041297518952339,0.007230247342060948,0.008460569394488035,0.010331650646570777,0.00801901824858135,0.015300965882610906,0.026478985552454433,0.023119400041245665,0.03000446306507966
tail_average,tail average,unmatched,32,742400,positive_pairs,512,0.0009124058591599166,0.0008611238313521261,0.0009547554456988867,0.008199128716800303,0.007496392899575807,0.008904447629957308,0.005311328460812897,0.004472786498775647,0.009549699324329726,0.027013087392412538,0.02604576055488211,0.030369864965898573
tail_average,tail average,unmatched,32,921600,positive_pairs,512,0.0005729701652957674,0.0005507345798324698,0.0005927819347866836,0.008172522010766754,0.007705913127752271,0.008983068498653853,0.0033888104640764373,0.0028369653760369055,0.007080935868461415,0.026013262451615095,0.024497877440530284,0.030920577045442297
cosine_tail,cosine + average,matched,1,25600,positive_pairs,512,0.0440170560462213,0.03714265695417849,0.051721308347840125,0.0440170560462213,0.03714265695417849,0.051721308347840125,0.2620455270382712,0.175940351354273,0.32418118613880076,0.2620455270382712,0.175940351354273,0.32418118613880076
cosine_tail,cosine + average,matched,1,51200,positive_pairs,512,0.0182716427824114,0.016855332466686416,0.02063181823858328,0.0182716427824114,0.016855332466686416,0.02063181823858328,0.13272725116296477,0.08115586389427983,0.161101723979591,0.13272725116296477,0.08115586389427983,0.161101723979591
cosine_tail,cosine + average,matched,1,92160,positive_pairs,512,0.012986107700167216,0.01234683270479739,0.013735048391237854,0.012986107700167216,0.01234683270479739,0.013735048391237854,0.07303339430521827,0.04838480007926515,0.08659225457537204,0.07303339430521827,0.04838480007926515,0.08659225457537204
cosine_tail,cosine + average,matched,1,153600,positive_pairs,512,0.01154873315411638,0.010517388848337007,0.013161562666666625,0.01154873315411638,0.010517388848337007,0.013161562666666625,0.04587597443008792,0.035738525052381905,0.0581726211383259,0.04587597443008792,0.035738525052381905,0.0581726211383259
cosine_tail,cosine + average,matched,1,256000,positive_pairs,512,0.010279310588810564,0.009658637200184672,0.01122667722298928,0.010279310588810564,0.009658637200184672,0.01122667722298928,0.03361282915988795,0.030083175321241353,0.04203727765896064,0.03361282915988795,0.030083175321241353,0.04203727765896064
cosine_tail,cosine + average,matched,1,384000,positive_pairs,512,0.008467466076709784,0.00793152750081772,0.008836181444550692,0.008467466076709784,0.00793152750081772,0.008836181444550692,0.02732510034286193,0.024943007383024223,0.03204393625412266,0.02732510034286193,0.024943007383024223,0.03204393625412266
cosine_tail,cosine + average,matched,1,563200,positive_pairs,512,0.0035438876690385597,0.0033607376503212412,0.00380361961293504,0.004811458713788651,0.004414143305479395,0.005202748691114473,0.013281297261760167,0.011442648776036034,0.015743626354905012,0.015721716123492182,0.014345912313727283,0.01804753239385675
cosine_tail,cosine + average,matched,1,742400,positive_pairs,512,0.0019276108484978308,0.001746899968258227,0.0021444436478757034,0.002448711537301567,0.002245907494697224,0.002622585856878966,0.008339464169141522,0.007021248303908014,0.01052234453035791,0.008776992105206563,0.007535825390549086,0.011013281387153597
cosine_tail,cosine + average,matched,1,921600,positive_pairs,512,0.0015286635445571459,0.0013587498559587297,0.0016700225082314927,0.0015402626773439506,0.0014342456972950897,0.0017073414721138858,0.006776431928160671,0.005660916961907277,0.00882895337006191,0.006289033637669712,0.005344365803395244,0.008249183925592709
cosine_tail,cosine + average,matched,4,25600,positive_pairs,512,0.026976520176003185,0.024190511214184078,0.035065764433273784,0.026976520176003185,0.024190511214184078,0.035065764433273784,0.19684756422639244,0.13445832170575747,0.26819392823506716,0.19684756422639244,0.13445832170575747,0.26819392823506716
cosine_tail,cosine + average,matched,4,51200,positive_pairs,512,0.011654070282391215,0.010655731938668643,0.01230178397778772,0.011654070282391215,0.010655731938668643,0.01230178397778772,0.09666038239976071,0.06309829518732904,0.12700233031842612,0.09666038239976071,0.06309829518732904,0.12700233031842612
cosine_tail,cosine + average,matched,4,92160,positive_pairs,512,0.008868376182833301,0.008341289138216003,0.009884034662983513,0.008868376182833301,0.008341289138216003,0.009884034662983513,0.05233666957385928,0.03513804023258361,0.06920109281300664,0.05233666957385928,0.03513804023258361,0.06920109281300664
cosine_tail,cosine + average,matched,4,153600,positive_pairs,512,0.00853928409368801,0.007805711784853518,0.009004409138251781,0.00853928409368801,0.007805711784853518,0.009004409138251781,0.03608944277298002,0.027223582780203804,0.04280224265496038,0.03608944277298002,0.027223582780203804,0.04280224265496038
cosine_tail,cosine + average,matched,4,256000,positive_pairs,512,0.007833152964903903,0.006858428711662891,0.008267165138045894,0.007833152964903903,0.006858428711662891,0.008267165138045894,0.027703321268595822,0.024733976288712444,0.03262559385076982,0.027703321268595822,0.024733976288712444,0.03262559385076982
cosine_tail,cosine + average,matched,4,384000,positive_pairs,512,0.005894242045314971,0.0051642061257064645,0.006243517463263424,0.005894242045314971,0.0051642061257064645,0.006243517463263424,0.020125647417999323,0.01770351378686893,0.022422005265185983,0.020125647417999323,0.01770351378686893,0.022422005265185983
cosine_tail,cosine + average,matched,4,563200,positive_pairs,512,0.002273684905896969,0.0019985557206222302,0.002369925846177057,0.00345532319103684,0.003313324713920885,0.0036995832024231956,0.009724363979422657,0.008078150108651618,0.012182316748297353,0.012539942063427664,0.010928655431749918,0.013686163326606968
cosine_tail,cosine + average,matched,4,742400,positive_pairs,512,0.0011233624888805646,0.0010016625574957845,0.0011821473680902778,0.0015218032663908408,0.001411616470929994,0.0017198757612726305,0.006014226318117206,0.004572577133411964,0.007760497024046788,0.007048330950162928,0.005147154972322795,0.007676836995381565
cosine_tail,cosine + average,matched,4,921600,positive_pairs,512,0.0008672475690941683,0.000749014407702971,0.0009039215344236782,0.0008997683054866971,0.0008378448822565007,0.0010013653457086795,0.005011421406779539,0.003628916266940098,0.006459324329482581,0.005037590877273939,0.003597180607078442,0.005967970513967992
cosine_tail,cosine + average,matched,32,25600,positive_pairs,512,0.020976425539277695,0.01816049960145344,0.025316489442822467,0.020976425539277695,0.01816049960145344,0.025316489442822467,0.17858461677370252,0.11853645212504342,0.25400704667000557,0.17858461677370252,0.11853645212504342,0.25400704667000557
cosine_tail,cosine + average,matched,32,51200,positive_pairs,512,0.009846622230882143,0.009269184618524164,0.010727090637392,0.009846622230882143,0.009269184618524164,0.010727090637392,0.08724494141175777,0.057248051723652445,0.12642384315564323,0.08724494141175777,0.057248051723652445,0.12642384315564323
cosine_tail,cosine + average,matched,32,92160,positive_pairs,512,0.008086626081243853,0.007332413157200227,0.009134798110205062,0.008086626081243853,0.007332413157200227,0.009134798110205062,0.04829901936543945,0.033838345053779986,0.06785282081207025,0.04829901936543945,0.033838345053779986,0.06785282081207025
cosine_tail,cosine + average,matched,32,153600,positive_pairs,512,0.007491066492311762,0.007192626995490303,0.007971340352164761,0.007491066492311762,0.007192626995490303,0.007971340352164761,0.0338037607302415,0.027119050872665248,0.042658033388808594,0.0338037607302415,0.027119050872665248,0.042658033388808594
cosine_tail,cosine + average,matched,32,256000,positive_pairs,512,0.006873790089548353,0.006253591892015385,0.007370648220293494,0.006873790089548353,0.006253591892015385,0.007370648220293494,0.026288705135092044,0.02333767039536433,0.02876697957749741,0.026288705135092044,0.02333767039536433,0.02876697957749741
cosine_tail,cosine + average,matched,32,384000,positive_pairs,512,0.005070242183264646,0.0045841193904812986,0.005576229567588592,0.005070242183264646,0.0045841193904812986,0.005576229567588592,0.019281713612361754,0.015169032630046448,0.021888510388080738,0.019281713612361754,0.015169032630046448,0.021888510388080738
cosine_tail,cosine + average,matched,32,563200,positive_pairs,512,0.001834067451122958,0.0016780922053817738,0.0019180077398631994,0.003012086103482956,0.00273126832761806,0.0031226588614505944,0.00884763241167677,0.007277453758706015,0.011713502312925925,0.010555324638744657,0.00952376440496474,0.01503595777287517
cosine_tail,cosine + average,matched,32,742400,positive_pairs,512,0.0009225525356911688,0.0008595163178219632,0.0009842649910907835,0.0013211701356927324,0.001243435789930204,0.0014236860226215092,0.005221221411737595,0.004086845743775462,0.008299622538345394,0.005902901997873918,0.004951305645487321,0.008396571230979264
cosine_tail,cosine + average,matched,32,921600,positive_pairs,512,0.0006942305379099267,0.0006699350118692839,0.0007523825197107235,0.0007801382037574484,0.0007449075128573508,0.0008433094665756329,0.004408791320943721,0.003361253890410339,0.007206237228610453,0.004298990200781039,0.0036003511455752323,0.006773044358966085
cosine_tail,cosine + average,unmatched,1,25600,positive_pairs,512,0.03977732746485402,0.03603260934247838,0.045983092464658544,0.03977732746485402,0.03603260934247838,0.045983092464658544,0.21364607279023234,0.18178899286639302,0.35364737128777535,0.21364607279023234,0.18178899286639302,0.35364737128777535
cosine_tail,cosine + average,unmatched,1,51200,positive_pairs,512,0.017720890159752093,0.016235528169083253,0.01881255761957912,0.017720890159752093,0.016235528169083253,0.01881255761957912,0.10923421241858638,0.08367471737317472,0.18530080305986973,0.10923421241858638,0.08367471737317472,0.18530080305986973
cosine_tail,cosine + average,unmatched,1,92160,positive_pairs,512,0.01285907485631917,0.011999487081285,0.013306235472379465,0.01285907485631917,0.011999487081285,0.013306235472379465,0.0637321910003068,0.046974558630202265,0.10451214495538702,0.0637321910003068,0.046974558630202265,0.10451214495538702
cosine_tail,cosine + average,unmatched,1,153600,positive_pairs,512,0.012277272744303253,0.011719049969426243,0.013688876169280778,0.012277272744303253,0.011719049969426243,0.013688876169280778,0.044359122225590346,0.03661361209442616,0.06848157077305563,0.044359122225590346,0.03661361209442616,0.06848157077305563
cosine_tail,cosine + average,unmatched,1,256000,positive_pairs,512,0.010451552549351647,0.009843385647871091,0.011022286016122932,0.010451552549351647,0.009843385647871091,0.011022286016122932,0.03389270192376264,0.029547669346527822,0.046812672145549,0.03389270192376264,0.029547669346527822,0.046812672145549
cosine_tail,cosine + average,unmatched,1,384000,positive_pairs,512,0.008391631233583545,0.007932915292957378,0.009052695168999248,0.008391631233583545,0.007932915292957378,0.009052695168999248,0.026126559532884272,0.022789304488799407,0.03488429560745253,0.026126559532884272,0.022789304488799407,0.03488429560745253
cosine_tail,cosine + average,unmatched,1,563200,positive_pairs,512,0.003615388169355903,0.003348017086950288,0.004047269887026117,0.004838811949556604,0.004526720318526729,0.005484406947993986,0.012516898990358223,0.01065835914556824,0.021408758013703986,0.015117271269128305,0.013284472394425423,0.024323692092332535
cosine_tail,cosine + average,unmatched,1,742400,positive_pairs,512,0.001985635718049314,0.0018235184015025787,0.0022154691291578496,0.0024319150183880656,0.0021516853948214533,0.0028053103014630274,0.007576900380129682,0.006065696288397232,0.015176479603482776,0.008378644597629655,0.006488028785228812,0.013707245758050407
cosine_tail,cosine + average,unmatched,1,921600,positive_pairs,512,0.001526073057449011,0.0014255156938017496,0.001696161398148835,0.0015451593105205773,0.001420888636153243,0.0018413712237774938,0.006016244271486243,0.004868814396106229,0.01287040391657089,0.006017949220733489,0.004627272622617866,0.011115652861592261
cosine_tail,cosine + average,unmatched,4,25600,positive_pairs,512,0.025294824528209647,0.02235181349658587,0.029098665539777333,0.025294824528209647,0.02235181349658587,0.029098665539777333,0.17135215420396416,0.13949711192883413,0.29524757975774424,0.17135215420396416,0.13949711192883413,0.29524757975774424
cosine_tail,cosine + average,unmatched,4,51200,positive_pairs,512,0.010977226205529583,0.010361110918859157,0.011710988412806444,0.010977226205529583,0.010361110918859157,0.011710988412806444,0.08293933544533579,0.062234538937088996,0.15144058211798325,0.08293933544533579,0.062234538937088996,0.15144058211798325
cosine_tail,cosine + average,unmatched,4,92160,positive_pairs,512,0.009352874134084376,0.008362944284010415,0.010024982860583936,0.009352874134084376,0.008362944284010415,0.010024982860583936,0.04956005337056349,0.03601432194324458,0.08527142105342915,0.04956005337056349,0.03601432194324458,0.08527142105342915
cosine_tail,cosine + average,unmatched,4,153600,positive_pairs,512,0.009061484904095495,0.008282461346004183,0.00987210050224733,0.009061484904095495,0.008282461346004183,0.00987210050224733,0.03619991647611526,0.02857249073647677,0.05864550209494174,0.03619991647611526,0.02857249073647677,0.05864550209494174
cosine_tail,cosine + average,unmatched,4,256000,positive_pairs,512,0.0076200934024655085,0.006565327011484098,0.00851878805528824,0.0076200934024655085,0.006565327011484098,0.00851878805528824,0.026425214991619046,0.020176468510782402,0.037262789483192324,0.026425214991619046,0.020176468510782402,0.037262789483192324
cosine_tail,cosine + average,unmatched,4,384000,positive_pairs,512,0.006125449089102727,0.005950120400745153,0.006710327560554562,0.006125449089102727,0.005950120400745153,0.006710327560554562,0.021358177333931326,0.018869385505436573,0.02643504226629024,0.021358177333931326,0.018869385505436573,0.02643504226629024
cosine_tail,cosine + average,unmatched,4,563200,positive_pairs,512,0.0022184247428117874,0.0020062332963453272,0.002401051390723285,0.003593248107339073,0.0032234930474864406,0.0038381661302842843,0.009798416634637186,0.0075209568316100765,0.014417031043689656,0.012043915240627156,0.010366939954417606,0.017244404476455207
cosine_tail,cosine + average,unmatched,4,742400,positive_pairs,512,0.0010890669567769511,0.0010030420721404225,0.001229248890620574,0.0015474568880858004,0.0014871944199696507,0.0016833590420841475,0.005702712693115451,0.004366713158422571,0.009449115963013528,0.006448175872639199,0.00538119848853037,0.00971559123499081
cosine_tail,cosine + average,unmatched,4,921600,positive_pairs,512,0.0008371901534536465,0.0007787243595745589,0.000910967428464924,0.0008985675371122655,0.0008894793107955439,0.0009640997579388588,0.004650447688088993,0.003547083333002559,0.008184092677614262,0.0044915705273317315,0.0036984407230749193,0.007703053695462713
cosine_tail,cosine + average,unmatched,32,25600,positive_pairs,512,0.019913840008731712,0.01828259432717998,0.023512097834659785,0.019913840008731712,0.01828259432717998,0.023512097834659785,0.1576871512753017,0.12880746192354858,0.26954030140079976,0.1576871512753017,0.12880746192354858,0.26954030140079976
cosine_tail,cosine + average,unmatched,32,51200,positive_pairs,512,0.009991522775334534,0.009198795409400004,0.011068354694399221,0.009991522775334534,0.009198795409400004,0.011068354694399221,0.07706498224456024,0.056683505675225794,0.14577463792506626,0.07706498224456024,0.056683505675225794,0.14577463792506626
cosine_tail,cosine + average,unmatched,32,92160,positive_pairs,512,0.007738950430855986,0.007194054080225386,0.008326672675437595,0.007738950430855986,0.007194054080225386,0.008326672675437595,0.04519527570254969,0.035514827705267836,0.07712907504729531,0.04519527570254969,0.035514827705267836,0.07712907504729531
cosine_tail,cosine + average,unmatched,32,153600,positive_pairs,512,0.007482920505389857,0.007032072362003254,0.008462235309440168,0.007482920505389857,0.007032072362003254,0.008462235309440168,0.032196985760226574,0.027973515087515905,0.049451398180034765,0.032196985760226574,0.027973515087515905,0.049451398180034765
cosine_tail,cosine + average,unmatched,32,256000,positive_pairs,512,0.006819162646646296,0.006061801233974311,0.007451314597410734,0.006819162646646296,0.006061801233974311,0.007451314597410734,0.02428265659862058,0.02177500679323086,0.0343545130279908,0.02428265659862058,0.02177500679323086,0.0343545130279908
cosine_tail,cosine + average,unmatched,32,384000,positive_pairs,512,0.005376180407774428,0.004881532102816187,0.006127388675233759,0.005376180407774428,0.004881532102816187,0.006127388675233759,0.019264204129007742,0.01779063725319145,0.023873609862389955,0.019264204129007742,0.01779063725319145,0.023873609862389955
cosine_tail,cosine + average,unmatched,32,563200,positive_pairs,512,0.0018695050772108486,0.0017426816070982378,0.001977778306725222,0.003111917919475398,0.0028600534283300125,0.003391273604896502,0.008467085799831416,0.006708679708240802,0.01357914516705938,0.011375194235927276,0.009711928314736416,0.015755975798813847
cosine_tail,cosine + average,unmatched,32,742400,positive_pairs,512,0.0009288081541018059,0.0008848605318031688,0.0009957120909708723,0.0014085873172735956,0.0012678204237229153,0.001478735139041374,0.005090253238404876,0.00416511052482489,0.00970058838396409,0.00596140236609622,0.005251536735931058,0.009789232201637245
cosine_tail,cosine + average,unmatched,32,921600,positive_pairs,512,0.0007057065929132742,0.0006775865257598991,0.0007276851394055591,0.0007722529271322154,0.0007252112917736902,0.0008148784288254334,0.004095119394857939,0.0033096485383853993,0.008496282708365109,0.004140080560015031,0.0033096549997856588,0.008081504992706377
large_batch,"constant, B=2048",matched,1,25600,positive_pairs,2048,0.1471331815130248,0.11900242432983422,0.1955987916850226,0.1471331815130248,0.11900242432983422,0.1955987916850226,0.5342310305510222,0.3987788064281303,0.7370242064205885,0.5342310305510222,0.3987788064281303,0.7370242064205885
large_batch,"constant, B=2048",matched,1,51200,positive_pairs,2048,0.06530854075970408,0.05183691330714457,0.08968840271143037,0.06530854075970408,0.05183691330714457,0.08968840271143037,0.33393666794674925,0.23789061504981193,0.46662557065209215,0.33393666794674925,0.23789061504981193,0.46662557065209215
large_batch,"constant, B=2048",matched,1,92160,positive_pairs,2048,0.021986160140351,0.01749004911354258,0.02902847394112391,0.021986160140351,0.01749004911354258,0.02902847394112391,0.1795426555541309,0.1145723350161026,0.25414543001107653,0.1795426555541309,0.1145723350161026,0.25414543001107653
large_batch,"constant, B=2048",matched,1,153600,positive_pairs,2048,0.0095891135290204,0.008473026286588012,0.012431310759370904,0.0095891135290204,0.008473026286588012,0.012431310759370904,0.09644183893864108,0.059391811000091485,0.13754635341875018,0.09644183893864108,0.059391811000091485,0.13754635341875018
large_batch,"constant, B=2048",matched,1,256000,positive_pairs,2048,0.006919292763005918,0.006331826708643869,0.007500022525705203,0.006919292763005918,0.006331826708643869,0.007500022525705203,0.050114565833407954,0.03128605111552869,0.07175243289170377,0.050114565833407954,0.03128605111552869,0.07175243289170377
large_batch,"constant, B=2048",matched,1,384000,positive_pairs,2048,0.006263041905361081,0.005743082543974017,0.00677769060723283,0.006263041905361081,0.005743082543974017,0.00677769060723283,0.03213258619742016,0.02207838302960049,0.04567774821913564,0.03213258619742016,0.02207838302960049,0.04567774821913564
large_batch,"constant, B=2048",matched,1,563200,positive_pairs,2048,0.005807684528635245,0.005525422060884334,0.006335937368495999,0.005807684528635245,0.005525422060884334,0.006335937368495999,0.022939326625504537,0.017759202606210087,0.02991112922317236,0.022939326625504537,0.017759202606210087,0.02991112922317236
large_batch,"constant, B=2048",matched,1,742400,positive_pairs,2048,0.0058627607204311885,0.0054332891810466325,0.0064314885079345754,0.0058627607204311885,0.0054332891810466325,0.0064314885079345754,0.0195475057735722,0.01721411284470241,0.025822940263017857,0.0195475057735722,0.01721411284470241,0.025822940263017857
large_batch,"constant, B=2048",matched,1,921600,positive_pairs,2048,0.0062348448499447776,0.005810743665043315,0.006543048265589166,0.0062348448499447776,0.005810743665043315,0.006543048265589166,0.018543638784253094,0.016759171057438408,0.023409188731051248,0.018543638784253094,0.016759171057438408,0.023409188731051248
large_batch,"constant, B=2048",matched,4,25600,positive_pairs,2048,0.1357042570833109,0.10786862021240322,0.18241706813341724,0.1357042570833109,0.10786862021240322,0.18241706813341724,0.5109645282147228,0.37262477818556106,0.7104356185433124,0.5109645282147228,0.37262477818556106,0.7104356185433124
large_batch,"constant, B=2048",matched,4,51200,positive_pairs,2048,0.05299791882663898,0.041816495457794305,0.0758248189150233,0.05299791882663898,0.041816495457794305,0.0758248189150233,0.30985117067644297,0.2163905723319017,0.4425374769254598,0.30985117067644297,0.2163905723319017,0.4425374769254598
large_batch,"constant, B=2048",matched,4,92160,positive_pairs,2048,0.01523901582032955,0.012418175348670416,0.02064898077546347,0.01523901582032955,0.012418175348670416,0.02064898077546347,0.16303487995189425,0.1034246223840576,0.24186786241306596,0.16303487995189425,0.1034246223840576,0.24186786241306596
large_batch,"constant, B=2048",matched,4,153600,positive_pairs,2048,0.006760450367395776,0.00560455208122096,0.007776615300723995,0.006760450367395776,0.00560455208122096,0.007776615300723995,0.0884298450086011,0.053828795356401955,0.13164944175795595,0.0884298450086011,0.053828795356401955,0.13164944175795595
large_batch,"constant, B=2048",matched,4,256000,positive_pairs,2048,0.00495219112238222,0.0044789901005452635,0.005373708764585093,0.00495219112238222,0.0044789901005452635,0.005373708764585093,0.04628455663341611,0.02802634116333184,0.07284589980526805,0.04628455663341611,0.02802634116333184,0.07284589980526805
large_batch,"constant, B=2048",matched,4,384000,positive_pairs,2048,0.004316176265521545,0.004023681863330574,0.004836847373075778,0.004316176265521545,0.004023681863330574,0.004836847373075778,0.029183157363382464,0.017745453643370393,0.04294615852785358,0.029183157363382464,0.017745453643370393,0.04294615852785358
large_batch,"constant, B=2048",matched,4,563200,positive_pairs,2048,0.004360990719931365,0.0041204784386686365,0.004559803036342319,0.004360990719931365,0.0041204784386686365,0.004559803036342319,0.021002105554454573,0.01557823426495534,0.028310706136116748,0.021002105554454573,0.01557823426495534,0.028310706136116748
large_batch,"constant, B=2048",matched,4,742400,positive_pairs,2048,0.00429386714984783,0.003993164619485734,0.00480000988742436,0.00429386714984783,0.003993164619485734,0.00480000988742436,0.01951110053638133,0.013311504930408748,0.022770588380607144,0.01951110053638133,0.013311504930408748,0.022770588380607144
large_batch,"constant, B=2048",matched,4,921600,positive_pairs,2048,0.004281361990141881,0.003998015909048556,0.004631474936000099,0.004281361990141881,0.003998015909048556,0.004631474936000099,0.014907191068690234,0.012815826483740396,0.02002431828624927,0.014907191068690234,0.012815826483740396,0.02002431828624927
large_batch,"constant, B=2048",matched,32,25600,positive_pairs,2048,0.13014330813133992,0.10307491637054439,0.17571784742459495,0.13014330813133992,0.10307491637054439,0.17571784742459495,0.5026600787784872,0.36081433557159115,0.7092348636971049,0.5026600787784872,0.36081433557159115,0.7092348636971049
large_batch,"constant, B=2048",matched,32,51200,positive_pairs,2048,0.048675009873315626,0.037962289787013624,0.06877656663071684,0.048675009873315626,0.037962289787013624,0.06877656663071684,0.3052815665520847,0.2115175085796031,0.44429083921978185,0.3052815665520847,0.2115175085796031,0.44429083921978185
large_batch,"constant, B=2048",matched,32,92160,positive_pairs,2048,0.013279026785176264,0.010521264424921866,0.01739153005230554,0.013279026785176264,0.010521264424921866,0.01739153005230554,0.16407326697927405,0.10543253400961168,0.24886061221001934,0.16407326697927405,0.10543253400961168,0.24886061221001934
large_batch,"constant, B=2048",matched,32,153600,positive_pairs,2048,0.0059836351067440886,0.004930716288369939,0.007266395754806915,0.0059836351067440886,0.004930716288369939,0.007266395754806915,0.08851364349724097,0.05356807117712743,0.1401796606062545,0.08851364349724097,0.05356807117712743,0.1401796606062545
large_batch,"constant, B=2048",matched,32,256000,positive_pairs,2048,0.00439954226478241,0.004170805929796446,0.004582290135688586,0.00439954226478241,0.004170805929796446,0.004582290135688586,0.049708898279994265,0.02876840959829908,0.07586817988513199,0.049708898279994265,0.02876840959829908,0.07586817988513199
large_batch,"constant, B=2048",matched,32,384000,positive_pairs,2048,0.003805766818978899,0.003615483566819852,0.004219230749184147,0.003805766818978899,0.003615483566819852,0.004219230749184147,0.029714535632854495,0.018725615147217586,0.047298816944896224,0.029714535632854495,0.018725615147217586,0.047298816944896224
large_batch,"constant, B=2048",matched,32,563200,positive_pairs,2048,0.0038502169481157817,0.0037609310750524602,0.004043010331899549,0.0038502169481157817,0.0037609310750524602,0.004043010331899549,0.020648293422431206,0.01395185384700883,0.03155232933298179,0.020648293422431206,0.01395185384700883,0.03155232933298179
large_batch,"constant, B=2048",matched,32,742400,positive_pairs,2048,0.003835124735190449,0.003661997789961423,0.004033363499873139,0.003835124735190449,0.003661997789961423,0.004033363499873139,0.016341246701550648,0.012882225637385536,0.024104372414047063,0.016341246701550648,0.012882225637385536,0.024104372414047063
large_batch,"constant, B=2048",matched,32,921600,positive_pairs,2048,0.003671600695868461,0.003399013627090581,0.004245343827789038,0.003671600695868461,0.003399013627090581,0.004245343827789038,0.014124770775220685,0.01298665656996162,0.020424659961958042,0.014124770775220685,0.01298665656996162,0.020424659961958042
